"Latest: Wavelength (nm)","Latest: Intensity (rel)","Run 2: Wavelength (nm)","Run 2: Intensity (rel)","Run 3: Wavelength (nm)","Run 3: Intensity (rel)","Run 4: Wavelength (nm)","Run 4: Intensity (rel)","Run 5: Wavelength (nm)","Run 5: Intensity (rel)"
651.9,0.375423819333,651.9,0.0165096513313,651.9,0.0253162432288,651.9,0.0520973525597,651.9,0.138706034943
652.6,0.82350499733,652.6,0.0187016098268,652.6,0.0284748607614,652.6,0.169240863661,652.6,0.399436942092
653.3,0.941411459525,653.3,0.0214551003281,653.3,0.0786923018235,653.3,0.590847638666,653.3,0.911667048142
653.9,0.941411459525,653.9,0.0341315327687,653.9,0.410667582208,653.9,0.968722056916,653.9,0.942017242695
654.6,0.941411459525,654.6,0.144882276646,654.6,0.991746395056,654.6,0.968722056916,654.6,0.942017242695
655.2,0.941411459525,655.2,0.554207827878,655.2,0.991746395056,655.2,0.968722056916,655.2,0.942017242695
655.9,0.941411459525,655.9,0.960868390936,655.9,0.991746395056,655.9,0.968722056916,655.9,0.942017242695
656.6,0.941411459525,656.6,0.217355764096,656.6,0.991746395056,656.6,0.968722056916,656.6,0.942017242695
657.2,0.941411459525,657.2,0.0167537956817,657.2,0.991746395056,657.2,0.968722056916,657.2,0.942017242695
657.9,0.941411459525,657.9,0.0158413061723,657.9,0.991746395056,657.9,0.968722056916,657.9,0.942017242695
658.5,0.941411459525,658.5,0.015991607538,658.5,0.0199298084993,658.5,0.968722056916,658.5,0.942017242695
659.2,0.941411459525,659.2,0.0162670328832,659.2,0.0165117875944,659.2,0.968722056916,659.2,0.942017242695
659.8,0.941411459525,659.8,0.0160862134737,659.8,0.016725413901,659.8,0.968722056916,659.8,0.942017242695
660.5,0.941411459525,660.5,0.0153972686351,660.5,0.0161455710689,660.5,0.968722056916,660.5,0.942017242695
661.2,0.941411459525,661.2,0.0154659342336,661.2,0.0165575646601,661.2,0.968722056916,661.2,0.942017242695
661.8,0.941411459525,661.8,0.016016021973,661.8,0.0175494010834,661.8,0.968722056916,661.8,0.942017242695
662.5,0.941411459525,662.5,0.0144222171359,662.5,0.0168474860761,662.5,0.968722056916,662.5,0.942017242695
663.1,0.941411459525,663.1,0.0157116044862,663.1,0.0167559319448,663.1,0.968722056916,663.1,0.942017242695
663.8,0.941411459525,663.8,0.0154262607767,663.8,0.0146959639887,663.8,0.968722056916,663.8,0.942017242695
664.5,0.941411459525,664.5,0.0157390707256,664.5,0.0160082398718,664.5,0.489359884031,664.5,0.942017242695
665.1,0.941411459525,665.1,0.0158420691234,665.1,0.0166033417258,665.1,0.028720531014,665.1,0.942017242695
665.8,0.941411459525,665.8,0.0152866407263,665.8,0.0169542992294,665.8,0.0164675364309,665.8,0.942017242695
666.4,0.941411459525,666.4,0.0152332341497,666.4,0.0164812695506,666.4,0.0129427023728,666.4,0.471795223926
667.1,0.941411459525,667.1,0.0152187380789,667.1,0.0164354924849,667.1,0.0212588693065,667.1,0.265783169299
667.8,0.941411459525,667.8,0.0155452811475,667.8,0.0160997940032,667.8,0.013064774548,667.8,0.0115373464561
668.4,0.941411459525,668.4,0.0149608606088,668.4,0.0139635309377,668.4,0.0147127489128,668.4,0.0187243457694
669.1,0.415036240177,669.1,0.0149417868315,669.1,0.0155199511711,669.1,0.0146211947814,669.1,0.0181902800031
669.8,0.0354680704967,669.8,0.0155147631037,669.8,0.0166033417258,669.8,0.0220370794232,669.8,0.0343953612573
670.4,0.0094972152285,670.4,0.0150012970169,670.4,0.0151079575799,670.4,0.011279468986,670.4,0.00276340886549
671.1,0.0322178988327,671.1,0.0150135042344,671.1,0.0170305943389,671.1,0.0201754787518,671.1,0.0248889906157
671.8,0.0199801632715,671.8,0.0151577019913,671.8,0.0156115053025,671.8,0.0154909590295,671.8,0.0165575646601
672.5,0.0237949187457,672.5,0.0151302357519,672.5,0.0174425879301,672.5,0.0182528419928,672.5,0.0210589761196
673.1,0.0333623254749,673.1,0.0153614099336,673.1,0.0172899977111,673.1,0.0228763256275,673.1,0.0291462577249
673.8,0.0243289845121,673.8,0.0153286030365,673.8,0.0162676432441,673.8,0.0178255893797,673.8,0.0198687724117
674.5,0.0183779659724,674.5,0.0156200503548,674.5,0.018052948806,674.5,0.0162691691463,674.5,0.0151384756237
675.1,0.0327214465553,675.1,0.0152652780957,675.1,0.0173357747768,675.1,0.0244022278172,675.1,0.0330678263523
675.8,0.0235202563516,675.8,0.0153430991073,675.8,0.0166033417258,675.8,0.0179476615549,675.8,0.0236987869078
676.5,0.0391912718395,676.5,0.0158779278248,676.5,0.0195178149081,676.5,0.0262943465324,676.5,0.0350820172427
677.2,0.0171725032425,677.2,0.014970016022,677.2,0.0135820553902,677.2,0.0103486686503,677.2,0.0142839703975
677.8,0.0259311818112,677.8,0.0159824521248,677.8,0.0157183184558,677.8,0.020892652781,677.8,0.0216235599298
678.5,0.0249240863661,678.5,0.01563759823,678.5,0.0180376897841,678.5,0.0181155107958,678.5,0.0222491798276
679.2,0.0367040512703,679.2,0.0156574349584,679.2,0.0187396047913,679.2,0.0259739070726,679.2,0.0320912489509
679.9,0.0202090486,679.9,0.0151706721599,679.9,0.0160234988937,679.9,0.0147585259785,679.9,0.0162371252003
680.5,0.0315465018692,680.5,0.0158031586175,680.5,0.0150164034485,680.5,0.0217624170291,680.5,0.0264148928054
681.2,0.0241153582055,681.2,0.015171435111,681.2,0.0155046921492,681.2,0.015857175555,681.2,0.0230121309224
681.9,0.00919203479057,681.9,0.0156772716869,681.9,0.0166338597696,681.9,0.00921950102998,681.9,0.00358739604791
682.5,0.0226810101472,682.5,0.0157497520409,682.5,0.0162066071565,682.5,0.0199160753796,682.5,0.0231342030976
683.2,0.0291966124971,683.2,0.0150493629358,683.2,0.0157793545434,683.2,0.0225253681239,683.2,0.0236987869078
683.9,0.020651560235,683.9,0.015597924773,683.9,0.0137804226749,683.9,0.0162233920806,683.9,0.0179308766308
684.6,0.0350560769055,684.6,0.0156223392081,684.6,0.0175341420615,684.6,0.0264774547951,684.6,0.0322743572137
685.2,0.0209719996948,685.2,0.0152896925307,685.2,0.0141618982223,685.2,0.0162386511025,685.2,0.0180987258717
685.9,0.0202090486,685.9,0.0148036926833,685.9,0.0148332951858,685.9,0.0187563897154,685.9,0.0188158999008
686.6,0.00934462500954,686.6,0.0149036392767,686.6,0.0138719768063,686.6,0.0115999084459,686.6,0.00840924696727
687.2,0.0186984054322,687.2,0.0146541542687,687.2,0.0139787899596,687.2,0.0178561074235,687.2,0.0162523842222
687.9,0.0177370870527,687.9,0.0154384679942,687.9,0.0154283970397,687.9,0.0153688868544,687.9,0.0153063248646
688.6,0.0211551079576,688.6,0.0154697489891,688.6,0.016282902266,688.6,0.0199771114672,688.6,0.0190295262074
689.3,0.011496147097,689.3,0.0148944838636,689.3,0.0147417410544,689.3,0.0116762035554,689.3,0.00926375219348
689.9,0.0114656290532,689.9,0.0144267948425,689.9,0.0141466392004,689.9,0.0112642099641,689.9,0.00763103685054
690.6,0.019613946746,690.6,0.0153705653468,690.6,0.0157335774777,690.6,0.017199969482,690.6,0.0168780041199
691.3,0.0205752651255,691.3,0.0153293659876,691.3,0.0162981612879,691.3,0.0177340352483,691.3,0.0161608300908
692,0.0214145113298,692,0.0149234760052,692,0.0128648813611,692,0.0172762645914,692,0.0195941100175
692.6,0.016958876936,692.6,0.0152446784161,692.6,0.0160845349813,692.6,0.0151094834821,692.6,0.0127122911421
693.3,0.0308293278401,693.3,0.0152065308614,693.3,0.0185870145724,693.3,0.0202365148394,693.3,0.0299244678416
694,0.0213992523079,694,0.0157123674372,694,0.0161608300908,694,0.0166811627375,694,0.020860608835
694.6,0.019766536965,694.6,0.0150539406424,694.6,0.0154589150835,694.6,0.016604867628,694.6,0.0147722590982
695.3,0.022574196994,695.3,0.0155483329519,695.3,0.0160234988937,695.3,0.0164370183871,695.3,0.0216388189517
696,0.0369481956207,696,0.0159893186847,696,0.0175036240177,696,0.025027847715,696,0.035631342031
696.7,0.0254123750668,696.7,0.0154567788205,696.7,0.0137804226749,696.7,0.0181918059052,696.7,0.0225391012436
697.3,0.0323857480735,697.3,0.0156566720073,697.3,0.0160540169375,697.3,0.0240360112917,697.3,0.0307789730678
698,0.0177676050965,698,0.0152652780957,698,0.0130174715801,698,0.0147890440223,698,0.0145586327916
698.7,0.0286015106432,698.7,0.0151477836271,698.7,0.0164049744411,698.7,0.0183138780804,698.7,0.0238361181048
699.4,0.0261905851835,699.4,0.0153766689555,699.4,0.0167406729229,699.4,0.0156893263142,699.4,0.0272999160754
700,0.0110078583963,700,0.015026474403,700,0.0132158388647,700,0.0120881971466,700,0.00840924696727
700.7,0.0141054398413,700.7,0.0155635919738,700.7,0.0163591973754,700.7,0.00940260929274,700.7,0.00914168001831
701.4,0.0228336003662,701.4,0.0153827725643,701.4,0.0165117875944,701.4,0.0180086976425,701.4,0.0204638742657
702,0.0414190890364,702,0.0155689326314,702,0.0171984435798,702,0.0220065613794,702,0.0325795376516
702.7,0.0287388418402,702.7,0.0157421225299,702.7,0.0172747386893,702.7,0.0167421988251,702.7,0.0288563363088
703.4,0.0186984054322,703.4,0.0147335011826,703.4,0.0172899977111,703.4,0.0165743495842,703.4,0.0146807049668
704.1,0.00914625772488,704.1,0.0153270771344,704.1,0.0126512550546,704.1,0.00992141603723,704.1,0.00604409857328
704.7,0.0159517814908,704.7,0.0152957961395,704.7,0.0147875181201,704.7,0.0123323414969,704.7,0.0115983825437
705.4,0.0275791561761,705.4,0.0156765087358,705.4,0.016282902266,705.4,0.0215640497444,705.4,0.0256366826886
706.1,0.0178744182498,706.1,0.0149715419242,706.1,0.0158098725872,706.1,0.0162233920806,706.1,0.016862745098
706.8,0.0173250934615,706.8,0.0156673533227,706.8,0.0157488364996,706.8,0.0126985580224,706.8,0.0104692149233
707.4,0.0192172121767,707.4,0.0150913252461,707.4,0.0141466392004,707.4,0.0171084153506,707.4,0.0145891508354
708.1,0.0189578088045,708.1,0.0155513847562,708.1,0.0162981612879,708.1,0.0148043030442,708.1,0.0185564965286
708.8,0.027441824979,708.8,0.0156086060883,708.8,0.0158251316091,708.8,0.0211215381094,708.8,0.0244617380026
709.4,0.0168520637827,709.4,0.0148700694285,709.4,0.0124834058137,709.4,0.0139040207523,709.4,0.0137499046311
710.1,0.0201327534905,710.1,0.0145503929198,710.1,0.014650186923,710.1,0.0172762645914,710.1,0.0175494010834
710.8,0.0256260013733,710.8,0.0154666971847,710.8,0.0158251316091,710.8,0.0223880369268,710.8,0.0244769970245
711.5,0.0117097734035,711.5,0.0149181353475,711.5,0.0142229343099,711.5,0.0116914625772,711.5,0.0096604867628
712.1,0.0138155184253,712.1,0.0154811932555,712.1,0.016130312047,712.1,0.0138124666209,712.1,0.0134294651713
712.8,0.0113130388342,712.8,0.0150531776913,712.8,0.0167406729229,712.8,0.0153841458762,712.8,0.0112016479744
713.5,0.0225436789502,713.5,0.0152820630198,713.5,0.0146654459449,713.5,0.0177645532921,713.5,0.0188616769665
714.2,0.0272434576944,714.2,0.0156093690394,714.2,0.0163134203098,714.2,0.0182833600366,714.2,0.0275440604257
714.8,0.0231082627604,714.8,0.0156269169146,714.8,0.0168932631418,714.8,0.0181307698177,714.8,0.0247516594186
715.5,0.0144869153887,715.5,0.0156124208438,715.5,0.0167559319448,715.5,0.0133699549859,715.5,0.0130174715801
716.2,0.0123659113451,716.2,0.0153255512322,716.2,0.0164507515068,716.2,0.00941786831464,716.2,0.0120866712444
716.8,0.0300205996796,716.8,0.0155353627832,716.8,0.0147264820325,716.8,0.0224795910582,716.8,0.0271168078126
717.5,0.00961928740368,717.5,0.0145885404746,717.5,0.0153826199741,717.5,0.0111268787671,717.5,0.0125291828794
718.2,0.00993972686351,718.2,0.0153682764935,718.2,0.0141008621347,718.2,0.00798352025635,718.2,0.0104844739452
718.9,0.00289005874723,718.9,0.0151546501869,718.9,0.0172442206455,718.9,0.0068238345922,718.9,0.00306858930343
719.5,0.0140444037537,719.5,0.0156696421759,719.5,0.0130632486458,719.5,0.0134920271611,719.5,0.0102861066606
720.2,0.0230472266728,720.2,0.0152851148241,720.2,0.0141008621347,720.2,0.0177950713359,720.2,0.0188311589227
720.9,0.0173403524834,720.9,0.0153987945373,720.9,0.0125597009232,720.9,0.0152468146792,720.9,0.0173662928206
721.6,0.0179507133593,721.6,0.0160343327993,721.6,0.018785381857,721.6,0.0166353856718,721.6,0.0195941100175
722.2,0.017691309987,722.2,0.0157138933394,722.2,0.0161760891127,722.2,0.0175051499199,722.2,0.0108506904707
722.9,0.0344609750515,722.9,0.0156948195621,722.9,0.0150011444266,722.9,0.024280155642,722.9,0.034883649958
723.6,0.0173556115053,723.6,0.0153438620584,723.6,0.0162371252003,723.6,0.0178713664454,723.6,0.0181445029374
724.3,0.010611123827,724.3,0.0148403143359,724.3,0.0166338597696,724.3,0.0126680399786,724.3,0.00998092622263
724.9,0.0086121919585,724.9,0.0154857709621,724.9,0.0170611123827,724.9,0.0116456855116,724.9,0.00605935759518
725.6,0.0206363012131,725.6,0.0157306782635,725.6,0.0172137026017,725.6,0.018817425803,725.6,0.021745632105
726.3,0.0174624246586,726.3,0.0154598306249,726.3,0.013765163653,726.3,0.0165590905623,726.3,0.0126665140764
726.9,0.0173861295491,726.9,0.0150859845884,726.9,0.0151079575799,726.9,0.0130189974823,726.9,0.0140093080034
727.6,0.0164400701915,727.6,0.0155819028,727.6,0.0179156176089,727.6,0.0179476615549,727.6,0.0137804226749
728.3,0.00693369954986,728.3,0.0152629892424,728.3,0.0172442206455,728.3,0.0112031738766,728.3,0.00703593499657
729,0.0197817959869,729,0.0156643015183,729,0.015977721828,729,0.0174135957885,729,0.0193652246891
729.6,0.0211093308919,729.6,0.0149707789731,729.6,0.0137193865873,729.6,0.0180239566644,729.6,0.0229663538567
730.3,0.0322178988327,730.3,0.0154819562066,730.3,0.0159319447623,730.3,0.0240665293355,730.3,0.0300770580606
731,-0.00161135271229,731,0.0152004272526,731,0.0142839703975,731,0.00726634622721,731,-0.00364538033112
731.7,0.0143801022354,731.7,0.0153118181125,731.7,0.0136430914778,731.7,0.0131105516136,731.7,0.0136736095216
732.3,0.0293492027161,732.3,0.0158519874876,732.3,0.0167559319448,732.3,0.022357518883,732.3,0.0266895551995
733,0.0076661326009,733,0.0150890363928,733,0.0149858854047,733,0.0112642099641,733,0.00853131914244
733.7,0.0278385595483,733.7,0.0157573815518,733.7,0.0173205157549,733.7,0.0222964827955,733.7,0.0250720988785
734.4,0.0137544823377,734.4,0.0152225528344,734.4,0.0151995117113,734.4,0.0177645532921,734.4,0.0135820553902
735,0.0289372091249,735,0.015364461738,735,0.0176867322805,735,0.0214572365911,735,0.0250568398566
735.7,0.0172793163958,735.7,0.0151081101701,735.7,0.0180987258717,735.7,0.0175814450294,735.7,0.0150011444266
736.4,0.00702525368124,736.4,0.0154201571679,736.4,0.0158861676967,736.4,0.0063813229572,736.4,0.00515907530327
737,0.0122896162356,737,0.0151378652628,737,0.0145891508354,737,0.013202105745,737,0.0132463569085
737.7,0.00224917982757,737.7,0.0153202105745,737.7,0.0116594186313,737.7,0.00480964370184,737.7,-0.00424048218509
738.4,0.0136324101625,738.4,0.015501029984,738.4,0.0158098725872,738.4,0.0170016021973,738.4,0.00744792858778
739.1,0.0183321889067,739.1,0.0159549858854,739.1,0.0138567177844,739.1,0.0146211947814,739.1,0.0104234378576
739.7,0.0170046540017,739.7,0.015147020676,739.7,0.013322652018,739.7,0.0148805981537,739.7,0.0132616159304
740.4,0.0278538185702,740.4,0.015251544976,740.4,0.0172442206455,740.4,0.0193362325475,740.4,0.0265369649805
741.1,0.0195223926146,741.1,0.0151271839475,741.1,0.0155504692149,741.1,0.0183443961242,741.1,0.0167559319448
741.7,0.0213534752422,741.7,0.0151699092088,741.7,0.0144365606165,741.7,0.0172304875257,741.7,0.0188921950103
742.4,0.0126253147173,742.4,0.0151416800183,742.4,0.0151689936675,742.4,0.0164065003433,742.4,0.014055085069
743.1,0.0313481345846,743.1,0.0149913786526,743.1,0.0152605477989,743.1,0.0243411917296,743.1,0.028245975433
743.7,0.0213229571984,743.7,0.0156986343175,743.7,0.0161150530251,743.7,0.0173983367666,743.7,0.0225391012436
744.4,0.0158449683375,744.4,0.0151668574044,744.4,0.0152605477989,744.4,0.0136140993362,744.4,0.015092698558
745.1,0.0219943541619,745.1,0.015444571603,745.1,0.015687800412,745.1,0.0163912413214,745.1,0.0239276722362
745.7,0.00493476768139,745.7,0.0150569924468,745.7,0.0150164034485,745.7,0.0121187151904,745.7,0.00709697108415
746.4,0.0265720607309,746.4,0.0154964522774,746.4,0.0178240634775,746.4,0.0194888227665,746.4,0.0243854428931
747.1,0.0247104600595,747.1,0.0154132906081,747.1,0.0166796368353,747.1,0.0182986190585,747.1,0.019380483711
747.7,0.0173250934615,747.7,0.0150409704738,747.7,0.0162066071565,747.7,0.0152925917449,747.7,0.0148485542077
748.4,0.0177370870527,748.4,0.0150775921263,748.4,0.0151689936675,748.4,0.0162386511025,748.4,0.0126207370108
749.1,0.0185152971695,749.1,0.0153186846723,749.1,0.0152910658427,749.1,0.016757457847,749.1,0.019227893492
749.7,0.0188662546731,749.7,0.0157489890898,749.7,0.0155657282368,749.7,0.0141023880369,749.7,0.0155046921492
750.4,0.0161196307317,750.4,0.0155132372015,750.4,0.0150621805142,750.4,0.0141023880369,750.4,0.0139024948501
751.1,0.0287388418402,751.1,0.0150859845884,751.1,0.0152605477989,751.1,0.0195651178759,751.1,0.0278339818418
751.7,0.0086121919585,751.7,0.0150577553979,751.7,0.0131853208209,751.7,0.0108827344167,751.7,0.00569314106966
752.4,0.027594415198,752.4,0.0154186312657,752.4,0.0148180361639,752.4,0.019855039292,752.4,0.0220813305867
753.1,0.0172182803082,753.1,0.015468986038,753.1,0.0147417410544,753.1,0.0110048065919,753.1,0.0147264820325
753.7,0.010168612192,753.7,0.0153537804227,753.7,0.0142381933318,753.7,0.0146059357595,753.7,0.0116136415656
754.4,0.0183474479286,754.4,0.0154583047227,754.4,0.0165880827039,754.4,0.0193209735256,754.4,0.0205859464408
755.1,0.0192172121767,755.1,0.0158702983139,755.1,0.0133836881056,755.1,0.0194583047227,755.1,0.0212420843824
755.7,0.030402075227,755.7,0.0152408636606,755.7,0.0174883649958,755.7,0.0236240177005,755.7,0.0290547035935
756.4,0.0146395056077,756.4,0.0156047913329,756.4,0.015092698558,756.4,0.0132936598764,756.4,0.0129411764706
757.1,0.0138460364691,757.1,0.0153926909285,757.1,0.0129716945144,757.1,0.0152620737011,757.1,0.0110185397116
757.7,0.0216586556802,757.7,0.0150440222782,757.7,0.0143450064851,757.7,0.0184359502556,757.7,0.0177172503243
758.4,0.0118471046006,758.4,0.0152736705577,758.4,0.0137041275654,758.4,0.0111573968109,758.4,0.00843976501106
759.1,0.0197360189212,759.1,0.0147060349432,759.1,0.0137804226749,759.1,0.0177340352483,759.1,0.0194872968643
759.7,0.0297001602197,759.7,0.0153156328679,759.7,0.0152910658427,759.7,0.0247074082551,759.7,0.0325490196078
760.4,0.0234134431983,760.4,0.0151805905241,760.4,0.0137346456092,760.4,0.0195956359197,760.4,0.0245380331121
761.1,0.0190341039139,761.1,0.0154064240482,761.1,0.0160997940032,761.1,0.0203128099489,761.1,0.016420233463
761.7,0.0193392843519,761.7,0.0156223392081,761.7,0.0157335774777,761.7,0.0170016021973,761.7,0.0175646601053
762.4,0.0125337605859,762.4,0.0146579690242,762.4,0.0141924162661,762.4,0.0140566109712,762.4,0.0100877393759
763.1,0.029517051957,763.1,0.0157573815518,763.1,0.017610437171,763.1,0.0203891050584,763.1,0.0292683299001
763.7,0.0226504921035,763.7,0.0153247882811,763.7,0.0166338597696,763.7,0.0179171435111,763.7,0.0220508125429
764.4,0.0194460975051,764.4,0.0154064240482,764.4,0.0148943312734,764.4,0.019549858854,764.4,0.0191210803388
765.1,0.0276707103075,765.1,0.0154926375219,765.1,0.0151842526894,765.1,0.019107347219,765.1,0.0230121309224
765.7,0.0188052185855,765.7,0.0150157930877,765.7,0.0174273289082,765.7,0.0135378042267,765.7,0.0139482719158
766.4,0.0301731898985,766.4,0.0158962386511,766.4,0.0188158999008,766.4,0.0276523994812,766.4,0.0331593804837
767.1,0.00601815823606,767.1,0.0152576485847,767.1,0.0131242847333,767.1,0.0111879148547,767.1,0.00631876096742
767.7,0.0173098344396,767.7,0.0154697489891,767.7,0.0169542992294,767.7,0.0136903944457,767.7,0.0142534523537
768.4,0.0322941939422,768.4,0.0157199969482,768.4,0.0179613946746,768.4,0.0236697947662,768.4,0.0327168688487
769.1,0.0183779659724,769.1,0.0150478370336,769.1,0.0126054779889,769.1,0.0171236743725,769.1,0.0163591973754
769.7,0.027151903563,769.7,0.0154750896468,769.7,0.0175799191272,769.7,0.019549858854,769.7,0.0237140459297
770.4,0.0095124742504,770.4,0.0154628824292,770.4,0.0161608300908,770.4,0.0145143816281,770.4,0.0113847562371
771.1,0.0224063477531,771.1,0.0154399938964,771.1,0.0167406729229,771.1,0.01541466392,771.1,0.0210894941634
771.7,0.0346288242924,771.7,0.0158664835584,771.7,0.0140856031128,771.7,0.0228458075837,771.7,0.0318471046006
772.4,0.0116029602502,772.4,0.0156322575723,772.4,0.0149248493172,772.4,0.0131563286793,772.4,0.00929427023728
773.1,0.017843900206,773.1,0.0153591210803,773.1,0.0165270466163,773.1,0.0156435492485,773.1,0.0164354924849
773.7,0.00745250629435,773.7,0.0149868009461,773.7,0.0131090257115,773.7,0.0117677576867,773.7,0.00831769283589
774.4,0.0136629282063,774.4,0.0156246280613,774.4,0.0130174715801,774.4,0.0134767681392,774.4,0.0106523231861
775.1,0.0239780270085,775.1,0.0155445181964,775.1,0.0151232166018,775.1,0.0179934386206,775.1,0.0205401693751
775.7,0.022421606775,775.7,0.0157161821927,775.7,0.0139635309377,775.7,0.0149568932631,775.7,0.0162676432441
776.4,0.0729137102312,776.4,0.0156566720073,776.4,0.0138567177844,776.4,0.0200228885328,776.4,0.0279102769512
777.1,0.383221179522,777.1,0.0165767910277,777.1,0.0225543602655,777.1,0.0622293430991,777.1,0.151676203555
777.7,0.897770656901,777.7,0.018269016556,777.7,0.0309163042649,777.7,0.190984969863,777.7,0.447685969329
778.4,0.484373235676,778.4,0.0163196765087,778.4,0.0236835278859,778.4,0.0836530098421,778.4,0.20183260853
779.1,0.0114045929656,779.1,0.0157642481117,779.1,0.0137956816968,779.1,0.0105775539788,779.1,0.00905012588693
779.7,0.0167605096513,779.7,0.0150966659037,779.7,0.0118577859159,779.7,0.0136903944457,779.7,0.00923323414969
780.4,0.0144716563668,780.4,0.0153545433738,780.4,0.0159319447623,780.4,0.0151705195697,780.4,0.0157335774777
781.1,0.0149141680018,781.1,0.0152828259709,781.1,0.0149401083391,781.1,0.0136751354238,781.1,0.0130022125582
781.7,0.0227725642786,781.7,0.0154277866789,781.7,0.0160387579156,781.7,0.0188784618906,781.7,0.0187090867475
782.4,0.0189425497826,782.4,0.0152141603723,782.4,0.0127428091859,782.4,0.0145906767376,782.4,0.0192584115358
783.1,0.0159060044251,783.1,0.0147586785687,783.1,0.013765163653,783.1,0.0155062180514,783.1,0.0152910658427
783.7,0.0237796597238,783.7,0.0154300755322,783.7,0.0163744563973,783.7,0.0195651178759,783.7,0.0249805447471
784.4,0.0201632715343,784.4,0.0158939497978,784.4,0.0162981612879,784.4,0.0161776150149,784.4,0.0218066681926
785.1,0.0214450293736,785.1,0.0149265278096,785.1,0.0164660105287,785.1,0.0170931563287,785.1,0.0206012054627
785.7,-0.00153505760281,785.7,0.0151088731212,785.7,0.0125291828794,785.7,0.00226138704509,785.7,-0.00630045014115
786.4,0.0127779049363,786.4,0.0154636453803,786.4,0.015687800412,786.4,0.0113710231174,786.4,0.00901960784314
787.1,0.00740672922866,787.1,0.0149288166629,787.1,0.0151995117113,787.1,0.0115999084459,787.1,0.00395361257343
787.7,0.0259464408331,787.7,0.0155933470665,787.7,0.0161608300908,787.7,0.0215640497444,787.7,0.0274830243381
788.4,0.0100465400168,788.4,0.0151157396811,788.4,0.013322652018,788.4,0.0109437705043,788.4,0.00619668879225
789.1,0.0320042725261,789.1,0.0145221637293,789.1,0.0173510337987,789.1,0.0236392767224,789.1,0.0289936675059
789.7,0.0153719386587,789.7,0.014921950103,789.7,0.0142992294194,789.7,0.014239719234,789.7,0.0154131380179
790.4,0.023306630045,790.4,0.0154598306249,790.4,0.0166643778134,790.4,0.0205111772335,790.4,0.0233936064698
791.1,0.0276096742199,791.1,0.015243915465,791.1,0.0165575646601,791.1,0.0182070649271,791.1,0.0243701838712
791.7,0.00511787594415,791.7,0.0153232623789,791.7,0.0146196688792,791.7,0.00859388113222,791.7,0.00283970397498
792.4,0.0190341039139,792.4,0.015259937438,792.4,0.0156267643244,792.4,0.015567254139,792.4,0.014207675288
793.1,0.0144869153887,793.1,0.0151981383993,793.1,0.0156115053025,793.1,0.0128206301976,793.1,0.0117357137407
793.7,0.020804150454,793.7,0.0158016327153,793.7,0.0160997940032,793.7,0.0135988403143,793.7,0.0158251316091
794.4,0.022131685359,794.4,0.0158138399329,794.4,0.0169542992294,794.4,0.0175661860075,794.4,0.02130312047
795.1,0.007208361944,795.1,0.0149044022278,795.1,0.011842526894,795.1,0.00871595330739,795.1,0.00425879301137
795.7,0.0148989089799,795.7,0.0153575951781,795.7,0.0145738918135,795.7,0.0141634241245,795.7,0.0190447852293
796.4,0.0246189059281,796.4,0.0149929045548,796.4,0.0165270466163,796.4,0.0189852750439,796.4,0.0220813305867
797.1,0.0292423895628,797.1,0.0155292591745,797.1,0.0166643778134,797.1,0.0230899519341,797.1,0.031786068513
797.7,0.0117708094911,797.7,0.0153629358358,797.7,0.0176562142367,797.7,0.0106233310445,797.7,0.014360265507
798.4,0.0180575265126,798.4,0.0153301289387,798.4,0.0148638132296,798.4,0.0144075684749,798.4,0.0164812695506
799.1,0.00641489280537,799.1,0.0151386282139,799.1,0.0126512550546,799.1,0.00947890440223,799.1,0.00656290531777
799.7,0.0249851224537,799.7,0.0155880064088,799.7,0.0145128557259,799.7,0.0164217593652,799.7,0.0198992904555
800.4,0.011343556878,800.4,0.0154544899672,800.4,0.0151384756237,800.4,0.0107759212634,800.4,0.0142839703975
801.1,0.0266178377966,801.1,0.0154819562066,801.1,0.0148790722515,801.1,0.0181307698177,801.1,0.0249195086595
801.7,0.00894789044022,801.7,0.0148662546731,801.7,0.0148943312734,801.7,0.0118440527962,801.7,0.00929427023728
802.4,0.0182406347753,802.4,0.0149295796139,802.4,0.0166338597696,802.4,0.016757457847,802.4,0.015397878996
803.1,0.0270145723659,803.1,0.0154506752117,803.1,0.015977721828,803.1,0.0171694514382,803.1,0.0229816128786
803.7,0.00620126649882,803.7,0.0154346532387,803.7,0.0125597009232,803.7,0.0107606622416,803.7,0.00651712825208
804.4,0.0113740749218,804.4,0.014422980087,804.4,0.0143450064851,804.4,0.0142244602121,804.4,0.0106828412299
805.1,0.0153109025711,805.1,0.0151432059205,805.1,0.0160387579156,805.1,0.0134615091173,805.1,0.0112932021057
805.7,0.0301274128328,805.7,0.0158039215686,805.7,0.0167101548791,805.7,0.0213962005035,805.7,0.0278339818418
806.4,0.0175387197681,806.4,0.0157009231708,806.4,0.015092698558,806.4,0.0179934386206,806.4,0.0182513160906
807.1,0.0183932249943,807.1,0.0154056610971,807.1,0.0141161211566,807.1,0.0147585259785,807.1,0.0139635309377
807.7,0.016363775082,807.7,0.0152980849928,807.7,0.0126665140764,807.7,0.0137056534676,807.7,0.0144060425727
808.4,0.0145326924544,808.4,0.0154033722438,808.4,0.0131853208209,808.4,0.0131410696574,808.4,0.016130312047
