"Latest: Wavelength (nm)","Latest: Intensity (rel)","Run 1: Wavelength (nm)","Run 1: Intensity (rel)","Run 2: Wavelength (nm)","Run 2: Intensity (rel)","Run 3: Wavelength (nm)","Run 3: Intensity (rel)","Run 4: Wavelength (nm)","Run 4: Intensity (rel)","Run 5: Wavelength (nm)","Run 5: Intensity (rel)"
622.3,0.224299725338,622.3,0.219973449302,622.3,0.222226176852,622.3,0.221952468147,622.3,0.220600671397,622.3,0.223280537118
623,0.220105783169,623,0.216739299611,623,0.21929110399,623,0.218642023346,623,0.218454489967,623,0.219792324712
623.6,0.216708361944,623.6,0.214866254673,623.6,0.216291180285,623.6,0.215880140383,623.6,0.216080949111,623.6,0.217170061799
624.3,0.21317971313,624.3,0.211334554055,624.3,0.212635118639,624.3,0.211554207675,624.3,0.212239490349,624.3,0.213047074083
624.9,0.21162558175,624.9,0.207593804837,624.9,0.20914461738,624.9,0.208976958877,624.9,0.207811322194,624.9,0.210538490883
625.6,0.209377164874,625.6,0.206968184939,625.6,0.209246089876,625.6,0.207672312505,625.6,0.206131303883,625.6,0.20850141146
626.3,0.212176432441,626.3,0.208500190738,626.3,0.209539063096,626.3,0.210550164034,626.3,0.209826276036,626.3,0.209929655909
626.9,0.207647554742,626.9,0.203882047761,626.9,0.206739032578,626.9,0.205038605325,626.9,0.205873426413,626.9,0.207040360113
627.6,0.198324292363,627.6,0.19296192874,627.6,0.197745365072,627.6,0.195213321126,627.6,0.195649881743,627.6,0.197596551461
628.2,0.19554867628,628.2,0.192416418708,628.2,0.192981498436,628.2,0.19330670634,628.2,0.193660868238,628.2,0.195448844129
628.9,0.202293163958,628.9,0.197631952392,628.9,0.198745593957,628.9,0.19807286183,628.9,0.199498970016,628.9,0.200307316701
629.5,0.196279583429,629.5,0.192723125048,629.5,0.19614774548,629.5,0.194631952392,629.5,0.194076676585,629.5,0.195755550469
630.2,0.195698977646,630.2,0.193308308537,630.2,0.194349469749,630.2,0.194869993133,630.2,0.193699778744,630.2,0.194530251011
630.9,0.193858739605,630.9,0.189875028611,630.9,0.193636110475,630.9,0.192916838331,630.9,0.19139719234,630.9,0.193102769512
631.5,0.191839208057,631.5,0.18834149691,631.5,0.190850576028,631.5,0.189029602502,631.5,0.189566109712,631.5,0.190570534829
632.2,0.19481013962,632.2,0.19220202945,632.2,0.193855840391,632.2,0.193425726711,632.2,0.191361333639,632.2,0.193780270085
632.8,0.195829442283,632.8,0.191073624781,632.8,0.194279278248,632.8,0.192321736477,632.8,0.193121461814,632.8,0.195686884871
633.5,0.191744602121,633.5,0.187795223926,633.5,0.190930685893,633.5,0.1888533608,633.5,0.18958518349,633.5,0.192624399176
634.2,0.191304379339,634.2,0.188750438697,634.2,0.191495269703,634.2,0.191078889143,634.2,0.188729152361,634.2,0.19157457847
634.8,0.191873540856,634.8,0.189173876555,634.8,0.191927100023,634.8,0.189991683833,634.8,0.18940436408,634.8,0.19130296788
635.5,0.190005073625,635.5,0.186603494316,635.5,0.187294460975,635.5,0.188387960632,635.5,0.187603799496,635.5,0.189178149081
636.1,0.185699740597,636.1,0.1843276112,636.1,0.186066109712,636.1,0.184654077974,636.1,0.184567254139,636.1,0.186470435645
636.8,0.19145849546,636.8,0.188317845426,636.8,0.188890554665,636.8,0.187584573129,636.8,0.18846364538,636.8,0.190335545892
637.4,0.190481918059,637.4,0.187297779812,637.4,0.188676165408,637.4,0.189511787594,637.4,0.187857862211,637.4,0.189333028153
638.1,0.189725070573,638.1,0.187487754635,638.1,0.188256542306,638.1,0.188211718929,638.1,0.187283360037,638.1,0.188286259251
638.8,0.184436293584,638.8,0.181551232166,638.8,0.182940299077,638.8,0.182880216678,638.8,0.181792401007,638.8,0.182583962768
639.4,0.180783283742,639.4,0.177182574197,639.4,0.178107003891,639.4,0.179481269551,639.4,0.177966964218,639.4,0.179745784695
640.1,0.178180094606,640.1,0.17457862211,640.1,0.176870260166,640.1,0.17508361944,640.1,0.175405737392,640.1,0.176845044633
640.8,0.178326581216,640.8,0.175044785229,640.8,0.176892385748,640.8,0.176579766537,640.8,0.176402914473,640.8,0.177747615778
641.4,0.174472152285,641.4,0.172427100023,641.4,0.173045586328,641.4,0.174480888075,641.4,0.173702830549,641.4,0.174913252461
642.1,0.176508468757,642.1,0.174288700694,642.1,0.176101205463,642.1,0.175172884718,642.1,0.173820325017,642.1,0.176560463874
642.7,0.175342679484,642.7,0.171576409552,642.7,0.173926031891,642.7,0.173207522698,642.7,0.172990234226,642.7,0.174284580758
643.4,0.174816243229,643.4,0.170792095827,643.4,0.17357660029,643.4,0.173016784924,643.4,0.172027389944,643.4,0.173413290608
644,0.171566071565,644,0.169158617533,644,0.170693408103,644,0.169663614862,644,0.169124361028,644,0.170128786145
644.7,0.170904592966,644.7,0.168027161059,644.7,0.169438353552,644.7,0.169854352636,644.7,0.169737773709,644.7,0.168901960784
645.4,0.163601625086,645.4,0.162776531624,645.4,0.164222819867,645.4,0.162608606088,645.4,0.163747081712,645.4,0.165085679408
646,0.162292401007,646,0.15877332723,646,0.162523727779,646,0.161006408789,646,0.160936369879,646,0.16141435874
646.7,0.161273098344,646.7,0.157143663691,646.7,0.159540588998,646.7,0.158962462806,646.7,0.158240863661,646.7,0.160828412299
647.3,0.158645494774,647.3,0.155130235752,647.3,0.155934119173,647.3,0.156665980011,647.3,0.156875944152,647.3,0.156513160906
648,0.154955863279,648,0.15163744564,648,0.15410608835,648,0.153169375143,648,0.1528330663,648,0.15382604715
648.7,0.155161860075,648.7,0.15170763714,648.7,0.153089837491,648.7,0.153550087739,648.7,0.155186007477,648.7,0.154792706188
649.3,0.151696536202,649.3,0.147447318227,649.3,0.149613069352,649.3,0.149232547494,649.3,0.149957503624,649.3,0.151181658656
650,0.158182383459,650,0.154161287861,650,0.155271877623,650,0.157060425727,650,0.155659037156,650,0.157312733654
650.6,0.159287136645,650.6,0.154064393072,650.6,0.157178492409,650.6,0.156041123064,650.6,0.156286182956,650.6,0.157167009995
651.3,0.15107473106,651.3,0.148269779507,651.3,0.150909323262,651.3,0.14956443122,651.3,0.1497316701,651.3,0.151059586481
651.9,0.15221076524,651.9,0.149373769741,651.9,0.150193675135,651.9,0.150892729076,651.9,0.150558709087,651.9,0.150952773327
652.6,0.156416151675,652.6,0.152762798505,652.6,0.154141947051,652.6,0.154332112612,652.6,0.152986419471,652.6,0.15565865568
653.3,0.151138818952,653.3,0.147926451514,653.3,0.149941901274,653.3,0.150270160983,653.3,0.15032372015,653.3,0.150176852064
653.9,0.146661821927,653.9,0.144467994202,653.9,0.147495117113,653.9,0.146478294041,653.9,0.146306782635,653.9,0.147089951934
654.6,0.137030327306,654.6,0.134030060273,654.6,0.136589494163,654.6,0.135849622339,654.6,0.136911039902,654.6,0.137096818494
655.2,0.125500610361,655.2,0.12424368658,655.2,0.125763218128,655.2,0.125971694514,655.2,0.125347753109,655.2,0.12585397116
655.9,0.112094033722,655.9,0.111302510109,655.9,0.112529831388,655.9,0.111921187152,655.9,0.111106507973,655.9,0.111833981842
656.6,0.126699969482,656.6,0.125048599985,656.6,0.125077325093,656.6,0.125310978866,656.6,0.125311131456,656.6,0.126102693217
657.2,0.138432631418,657.2,0.135201190204,657.2,0.136571183337,657.2,0.137322880903,657.2,0.137602273594,657.2,0.137192950332
657.9,0.143568818189,657.9,0.141152208743,657.9,0.141836308843,657.9,0.141834210727,657.9,0.142549248493,657.9,0.14239703975
658.5,0.141710269322,658.5,0.137392385748,658.5,0.1398900206,658.5,0.139368352789,658.5,0.139357061112,658.5,0.140092927443
659.2,0.141758335241,659.2,0.137499198901,659.2,0.141341153582,659.2,0.14033806363,659.2,0.140810482948,659.2,0.140030365454
659.8,0.140912985428,659.8,0.138465857939,659.8,0.140456130312,659.8,0.140440299077,659.8,0.140464103151,659.8,0.141399862669
660.5,0.14036442359,660.5,0.136288395514,660.5,0.138696002136,660.5,0.138898374914,660.5,0.138636835279,660.5,0.13951918822
661.2,0.141234187839,661.2,0.138447547112,661.2,0.140334058137,661.2,0.139343175402,661.2,0.138708552682,661.2,0.140511787594
661.8,0.140365949493,661.8,0.137989776455,661.8,0.138530441749,661.8,0.138767910277,661.8,0.138488059815,661.8,0.140850537881
662.5,0.135872930495,662.5,0.133575341421,662.5,0.135223811704,662.5,0.135034027619,662.5,0.134903715572,662.5,0.135261921111
663.1,0.136361982147,663.1,0.133265583276,663.1,0.133887121386,663.1,0.134002517739,663.1,0.133833295186,663.1,0.134658426795
663.8,0.134414168002,663.8,0.131663385977,663.8,0.131872930495,663.8,0.132186694133,663.8,0.133137483787,663.8,0.13278767071
664.5,0.133563477531,664.5,0.13170763714,664.5,0.132472610056,664.5,0.131699931334,664.5,0.132980315862,664.5,0.131927061875
665.1,0.134981803616,665.1,0.130610513466,665.1,0.13311654078,665.1,0.132391927977,665.1,0.132382162203,665.1,0.133042496376
665.8,0.131083886473,665.8,0.128077515831,665.8,0.13031498436,665.8,0.129533150225,665.8,0.129582894636,665.8,0.130234073396
666.4,0.130333905547,666.4,0.12542168307,666.4,0.127849889372,666.4,0.126833829252,666.4,0.12695147631,666.4,0.127730830854
667.1,0.130736743725,667.1,0.127128404669,667.1,0.128404554818,667.1,0.1282964065,667.1,0.128285877775,667.1,0.1296443122
667.8,0.126303234913,667.8,0.123730220493,667.8,0.125882238499,667.8,0.125590981918,667.8,0.124374990463,667.8,0.125596856641
668.4,0.129475585565,668.4,0.126152590219,668.4,0.127274624247,668.4,0.12675600824,668.4,0.125937514305,668.4,0.12721278706
669.1,0.124123483635,669.1,0.121760280766,669.1,0.122899099718,669.1,0.123376897841,669.1,0.122912413214,669.1,0.122514534218
669.8,0.125661593042,669.8,0.12363790341,669.8,0.124992637522,669.8,0.122695582513,669.8,0.122841458762,669.8,0.12465537499
670.4,0.120163004501,670.4,0.117294728008,670.4,0.119062218662,670.4,0.117561684596,670.4,0.118314869917,670.4,0.119271229114
671.1,0.120727588312,671.1,0.118316319524,671.1,0.119252193484,671.1,0.118871671626,671.1,0.118520103761,671.1,0.119800717174
671.8,0.116702258335,671.8,0.115399557488,671.8,0.116890859846,671.8,0.116359273671,671.8,0.116105363546,671.8,0.116864881361
672.5,0.117547608148,672.5,0.114957808804,672.5,0.117169336995,672.5,0.116678187228,672.5,0.117133821622,672.5,0.117593499657
673.1,0.117134088655,673.1,0.115422446021,673.1,0.118233653773,673.1,0.115957961395,673.1,0.11620531014,673.1,0.11718455787
673.8,0.115420500496,673.8,0.111756466011,673.8,0.114862172885,673.8,0.113968184939,673.8,0.112410391394,673.8,0.115769283589
674.5,0.112619707027,674.5,0.110422827497,674.5,0.112564927138,674.5,0.112106584268,674.5,0.110444266423,674.5,0.111862211032
675.1,0.114700274662,675.1,0.111491721981,675.1,0.112948691539,675.1,0.112807736324,675.1,0.112335622187,675.1,0.114784313725
675.8,0.113428435187,675.8,0.109436331731,675.8,0.1112488365,675.8,0.111909742885,675.8,0.11133463035,675.8,0.111795834287
676.5,0.112674639506,676.5,0.108938124666,676.5,0.110257763027,676.5,0.111155184253,676.5,0.110261921111,676.5,0.110846723125
677.2,0.107850499733,677.2,0.106025940337,677.2,0.107089990082,677.2,0.105589456016,677.2,0.106033646143,677.2,0.109085831998
677.8,0.108682879377,677.8,0.107185626001,677.8,0.109183527886,677.8,0.107633401999,677.8,0.108068436713,677.8,0.108885938811
678.5,0.106725146868,678.5,0.104172732128,678.5,0.105264248112,678.5,0.104689173724,678.5,0.105833752956,678.5,0.106056916152
679.2,0.107189021134,679.2,0.104071259632,679.2,0.105538910506,679.2,0.106057907988,679.2,0.106717250324,679.2,0.106193484398
679.9,0.103535248341,679.9,0.100551003281,679.9,0.102160563058,679.9,0.102152361334,679.9,0.101587167163,679.9,0.102431372549
680.5,0.103230067903,680.5,0.101730525673,680.5,0.102943350881,680.5,0.103009155413,680.5,0.101962539101,680.5,0.101878995956
681.2,0.101464599069,681.2,0.0997125200275,681.2,0.100734607462,681.2,0.0999611657893,681.2,0.100146715496,681.2,0.101620355535
681.9,0.0998906309606,681.9,0.0973298237583,681.9,0.097824711986,681.9,0.0981590753033,681.9,0.0977914854658,681.9,0.0986837567712
682.5,0.0979504463264,682.5,0.0974007782101,682.5,0.0977896162356,682.5,0.0969993896391,682.5,0.0973901731899,682.5,0.0977476157778
683.2,0.0959454108492,683.2,0.0948044556344,683.2,0.0965269321736,683.2,0.0958496223392,683.2,0.0954171816587,683.2,0.0958593118181
683.9,0.0927394903487,683.9,0.0905250629435,683.9,0.0921811627375,683.9,0.0911315327687,683.9,0.0907410543984,683.9,0.0920148012512
684.6,0.09491466392,684.6,0.0939255359731,684.6,0.0942304493782,684.6,0.0944030670634,684.6,0.0938805981537,684.6,0.0948789196612
685.2,0.0885295262074,685.2,0.0853652246891,685.2,0.0876904325933,685.2,0.0880553139544,685.2,0.0876060883497,685.2,0.087965819791
685.9,0.0780778591592,685.9,0.0767026779583,685.9,0.0767016479744,685.9,0.0764821087968,685.9,0.0763678187228,685.9,0.0771311512932
686.6,0.0557211032273,686.6,0.0545534447242,686.6,0.0549560158694,686.6,0.0558892957961,686.6,0.0553248645762,686.6,0.0555663385977
687.2,0.0552045853361,687.2,0.0548548104067,687.2,0.0551963454643,687.2,0.0546639963378,687.2,0.054036240177,687.2,0.0552748912795
687.9,0.0662315175097,687.9,0.0650600442512,687.9,0.0650475700008,687.9,0.0648081940948,687.9,0.0650601205463,687.9,0.0649376668956
688.6,0.0646216906996,688.6,0.0633807888914,688.6,0.0641755168994,688.6,0.064206988632,688.6,0.0636944380865,688.6,0.0644280155642
689.3,0.0614348439765,689.3,0.0611659418631,689.3,0.0617378881514,689.3,0.0618479438468,689.3,0.0620037384604,689.3,0.061642481117
689.9,0.0648589684901,689.9,0.0643176928359,689.9,0.0645386816205,689.9,0.0644518959335,689.9,0.0643536278325,689.9,0.0637901884489
690.6,0.0690002670329,690.6,0.0674579995422,690.6,0.0687158388647,690.6,0.0677051194018,690.6,0.0677083237964,690.6,0.0683556878004
691.3,0.071543183032,691.3,0.0703411917296,691.3,0.0705568398566,691.3,0.0702190432593,691.3,0.070262684062,691.3,0.0705400167849
692,0.0723061341268,692,0.0710026703288,692,0.0714502555886,692,0.07122995346,692,0.0709394216831,692,0.0714959945068
692.6,0.0716713588159,692.6,0.0690304417487,692.6,0.0706712825208,692.6,0.0707195391775,692.6,0.0703527122911,692.6,0.0700631723507
693.3,0.0720230792706,693.3,0.0706036469062,693.3,0.0716959258412,693.3,0.0708469520104,693.3,0.0706281376364,693.3,0.0714479285878
694,0.0715424200809,694,0.0696064698253,694,0.071244258793,694,0.0717830930037,694,0.0703862821393,694,0.0718538185702
694.6,0.0734780270085,694.6,0.0716343938354,694.6,0.0728746852827,694.6,0.0718380254826,694.6,0.0721746395056,694.6,0.0721292439155
695.3,0.0759553292134,695.3,0.073675288014,695.3,0.0747095826658,695.3,0.0744755474174,695.3,0.0744711223011,695.3,0.0759211108568
696,0.0800043106737,696,0.077922636759,696,0.0793239108873,696,0.0783917753872,696,0.0789320973526,696,0.0795054551003
696.7,0.0825228122377,696.7,0.0804632639048,696.7,0.0817279697871,696.7,0.0801122301061,696.7,0.0811446555276,696.7,0.0812755016403
697.3,0.0820963225757,697.3,0.0804777599756,697.3,0.0818416495003,697.3,0.0816037994965,697.3,0.0803992523079,697.3,0.080597238117
698,0.0790033188373,698,0.0772657358663,698,0.0779849317159,698,0.0779523155566,698,0.0776037994965,698,0.0787196154726
698.7,0.0794183642329,698.7,0.0771444266423,698.7,0.077631685359,698.7,0.077779125658,698.7,0.0765745784695,698.7,0.0781939421683
699.4,0.0788545433738,699.4,0.076925459678,699.4,0.0788401998932,699.4,0.0780171663996,699.4,0.0788008697642,699.4,0.0787653925383
700,0.076418440528,700,0.0746213473716,700,0.0755297550927,700,0.0747631799802,700,0.0760382238499,700,0.0758440527962
700.7,0.0774278248264,700.7,0.0751454947738,700.7,0.0761691081102,700.7,0.0756634622721,700.7,0.0768858625162,700.7,0.0765322346838
701.4,0.0786752498665,701.4,0.0773481345846,701.4,0.0773364232853,701.4,0.0777173266194,701.4,0.0777441824979,701.4,0.0777262531472
702,0.0791581979095,702,0.0783826962692,702,0.078146677348,702,0.078220874342,702,0.0785193408103,702,0.0784319829099
702.7,0.0798791866941,702.7,0.0772367437247,702.7,0.0785853742275,702.7,0.0778813611048,702.7,0.0777991149767,702.7,0.0789744411383
703.4,0.0812677576867,703.4,0.0789007400626,703.4,0.0797519264515,703.4,0.0797185473411,703.4,0.0789580376898,703.4,0.0800212100404
704.1,0.0789697489891,704.1,0.077013962005,704.1,0.0774417105364,704.1,0.0772664225223,704.1,0.0783652246891,704.1,0.0794276340887
704.7,0.0810091172656,704.7,0.0797193865873,704.7,0.0795245670253,704.7,0.0793523308156,704.7,0.0792914473182,704.7,0.0802958724346
705.4,0.0809282444495,705.4,0.0786344701305,705.4,0.0793300144961,705.4,0.0799810025177,705.4,0.0792281223774,705.4,0.0799411001755
706.1,0.0800561913481,706.1,0.0792608529793,706.1,0.0799373235676,706.1,0.0796315709163,706.1,0.0790511177234,706.1,0.0807330434119
706.8,0.0797044708934,706.8,0.0767438773175,706.8,0.0780749599451,706.8,0.0778439765011,706.8,0.0776152437629,706.8,0.0788805981537
707.4,0.0796281757839,707.4,0.0772428473335,707.4,0.0787539864195,707.4,0.078397878996,707.4,0.0780646219577,707.4,0.0798312352178
708.1,0.0773736552987,708.1,0.0767675288014,708.1,0.0775546272984,708.1,0.076676661326,708.1,0.0759001297017,708.1,0.0768412298772
708.8,0.0781198214694,708.8,0.0773923857481,708.8,0.0776049820706,708.8,0.0769162279698,708.8,0.0775244525826,708.8,0.0772265201801
709.4,0.0762200732433,709.4,0.0744557869841,709.4,0.0757792401007,709.4,0.0754307621881,709.4,0.0757185473411,709.4,0.0760851453422
710.1,0.0759866102083,710.1,0.0746846723125,710.1,0.0757883955138,710.1,0.0754811169604,710.1,0.0759535362783,710.1,0.0763079270619
710.8,0.0764863431754,710.8,0.0748136110475,710.8,0.076199626154,710.8,0.0749111924926,710.8,0.0752996871901,710.8,0.0763094529641
711.5,0.0738060959792,711.5,0.0721661707485,711.5,0.0730661860075,711.5,0.0725780880446,711.5,0.0730833142596,711.5,0.0738138399329
712.1,0.0727326237888,712.1,0.0717099259937,712.1,0.0724794766155,712.1,0.0720165560388,712.1,0.0719961089494,712.1,0.0727968261234
712.8,0.0725922407874,712.8,0.0714154268711,712.8,0.0716982146944,712.8,0.071712901503,712.8,0.0713453116655,712.8,0.0718828107118
713.5,0.0725212863355,713.5,0.0700459296559,713.5,0.0703920424201,713.5,0.0709140917067,713.5,0.0706403448539,713.5,0.0715181200885
714.2,0.0722008468757,714.2,0.070818799115,714.2,0.0705965133135,714.2,0.0700298313878,714.2,0.0699536888685,714.2,0.0719751277943
714.8,0.0680130083162,714.8,0.0674068818189,714.8,0.0679734874495,714.8,0.0671115434501,714.8,0.0677411306935,714.8,0.0684136720836
715.5,0.0668456931411,715.5,0.0662616922255,715.5,0.0663728160525,715.5,0.065662699321,715.5,0.0663037308309,715.5,0.0657753871977
716.2,0.0630278858625,716.2,0.0605227740902,716.2,0.0615357061112,716.2,0.0610132753491,716.2,0.0609623102159,716.2,0.0611801327535
716.8,0.0558752193484,716.8,0.0552385748074,716.8,0.0557594033722,716.8,0.0553567559319,716.8,0.0552836652171,716.8,0.0558455786984
717.5,0.0478054856184,717.5,0.0468400091554,717.5,0.0482771419852,717.5,0.0474136720836,717.5,0.0484995040818,717.5,0.048328221561
718.2,0.0482716487373,718.2,0.0468163576715,718.2,0.0469389257649,718.2,0.0476883344778,718.2,0.0469995422293,718.2,0.0475812924392
718.9,0.0439151979858,718.9,0.0425438315404,718.9,0.0438878843366,718.9,0.0432876325628,718.9,0.0439462119478,718.9,0.0435452811475
719.5,0.0461071564813,719.5,0.0454056610971,719.5,0.0460806057832,719.5,0.0460861371786,719.5,0.0464464026856,719.5,0.0462468909743
720.2,0.0473316929885,720.2,0.0468194094759,720.2,0.0473478675517,720.2,0.0470611886778,720.2,0.047785381857,720.2,0.0477071793698
720.9,0.0525624856947,720.9,0.0520296025025,720.9,0.0521086823835,720.9,0.0517151903563,720.9,0.0523325703822,720.9,0.0520094605936
721.6,0.0582556267643,721.6,0.0568453498131,721.6,0.0578117418173,721.6,0.0580629434653,721.6,0.0574985122454,721.6,0.0574699015793
722.2,0.0578924620432,722.2,0.0571612115663,722.2,0.0575897230488,722.2,0.0574068055238,722.2,0.0572803082322,722.2,0.0577262531472
722.9,0.0556776150149,722.9,0.054986037995,722.9,0.0551551461051,722.9,0.0557367055772,722.9,0.0552561989776,722.9,0.0562240024414
723.6,0.049298580911,723.6,0.0481232928969,723.6,0.0487104982071,723.6,0.0482529182879,723.6,0.0481721980621,723.6,0.0482999923705
724.3,0.0479458686198,724.3,0.0461617456321,724.3,0.046923666743,724.3,0.0471420614939,724.3,0.0469911497673,724.3,0.0479131761654
724.9,0.0489239719234,724.9,0.0474587624933,724.9,0.0473097199969,724.9,0.0477592889296,724.9,0.0480836957351,724.9,0.0485647364004
725.6,0.0493718242161,725.6,0.0490052643626,725.6,0.0479177920195,725.6,0.0486183718624,725.6,0.0483049515526,725.6,0.048553292134
726.3,0.0494908445869,726.3,0.0491494621195,726.3,0.0490988403143,726.3,0.0489731441215,726.3,0.0489473563745,726.3,0.0496458381018
726.9,0.0494206530861,726.9,0.0486596475166,726.9,0.0492376974136,726.9,0.0484932478828,726.9,0.0493662165255,726.9,0.049768673228
727.6,0.0466885252155,727.6,0.0465828946365,727.6,0.0461370641642,727.6,0.046949797818,727.6,0.0470437933928,727.6,0.0462858014801
728.3,0.0449940108339,728.3,0.0443115892271,728.3,0.04461497673,728.3,0.0446350041962,728.3,0.044462729839,728.3,0.0446881818875
729,0.0469311436637,729,0.0458985275044,729,0.0459051270314,729,0.0465950255589,729,0.0456041046769,729,0.0459371328298
729.6,0.0463749523156,729.6,0.0456154726482,729.6,0.0459119935912,729.6,0.0461960021363,729.6,0.0460000762951,729.6,0.0461087968261
730.3,0.0492688258183,730.3,0.0484109254597,730.3,0.0493460364691,730.3,0.0482056153201,730.3,0.0480035858701,730.3,0.0481451132982
731,0.0467678721294,731,0.0456589608606,731,0.0452940032044,731,0.0460075532158,731,0.045669718471,731,0.0460546272984
731.7,0.0492901884489,731.7,0.0482537575341,731.7,0.0482824826429,731.7,0.0488220798047,731.7,0.0490068665599,731.7,0.0491262684062
732.3,0.0524427023728,732.3,0.051631342031,732.3,0.0520941863127,732.3,0.0515442893111,732.3,0.0525553521019,732.3,0.0525404745556
733,0.0520726710918,733,0.0516000610361,733,0.0514143968872,733,0.0508423743038,733,0.0518503852903,733,0.0518538185702
733.7,0.0539975967041,733.7,0.0537187762264,733.7,0.0541266880293,733.7,0.0537415884642,733.7,0.053995803769,733.7,0.0549666590372
734.4,0.0539518196384,734.4,0.0537218280308,734.4,0.053536926833,734.4,0.0529336232547,734.4,0.0538775463493,734.4,0.0533202105745
735,0.0545774395361,735,0.0524911879149,735,0.0533431372549,735,0.0533585870146,735,0.0530909437705,735,0.0534453345541
735.7,0.0522367055772,735.7,0.051221637293,735.7,0.0515181582361,735.7,0.0515755703059,735.7,0.0520449378195,735.7,0.051642481117
736.4,0.0503087281605,736.4,0.0494561684596,736.4,0.0492628747997,736.4,0.0492539101244,736.4,0.0496782635233,736.4,0.0493521019303
737,0.050586442359,737,0.0501886015106,737,0.0508963530938,737,0.0500550087739,737,0.0497942320897,737,0.0512274357214
737.7,0.0497372777905,737.7,0.0490121309224,737.7,0.0499403753719,737.7,0.0495468833448,737.7,0.0496057831693,737.7,0.0508329900053
738.4,0.0511876478218,738.4,0.0500863660639,738.4,0.0500197222858,738.4,0.0506531624323,738.4,0.0498934157321,738.4,0.0508871595331
739.1,0.0495877393759,739.1,0.0486031891356,739.1,0.0494971007858,739.1,0.0493462272068,739.1,0.0498583199817,739.1,0.0491369497215
739.7,0.0505574502174,739.7,0.0493813992523,739.7,0.0497671854734,739.7,0.0500214389258,739.7,0.0492784771496,739.7,0.0497854581521
740.4,0.0514233997101,740.4,0.0507447928588,740.4,0.0508505760281,740.4,0.0509339284352,740.4,0.051075989929,740.4,0.0512159914549
741.1,0.0499600595102,741.1,0.0496827649348,741.1,0.0501639200427,741.1,0.0493149462119,741.1,0.0494814221408,741.1,0.049896849012
741.7,0.0498372243839,741.7,0.0487969787137,741.7,0.0492979705501,741.7,0.0492012664988,741.7,0.0487642481117,741.7,0.0495809872587
742.4,0.0489567788205,742.4,0.0484269474327,742.4,0.049007286183,742.4,0.0483589684901,742.4,0.0496645304036,742.4,0.0486616311894
743.1,0.0503903639277,743.1,0.0501245136187,743.1,0.0502287708858,743.1,0.0505364309148,743.1,0.0502802319371,743.1,0.0504950026703
743.7,0.0512982757305,743.7,0.0494966048676,743.7,0.0500494773785,743.7,0.0501053635462,743.7,0.050053635462,743.7,0.0495954833295
744.4,0.0488629358358,744.4,0.0477685206378,744.4,0.0477987716487,744.4,0.0478081177996,744.4,0.0480280003052,744.4,0.0486593423362
745.1,0.0494008163577,745.1,0.0482575722896,745.1,0.0488920805676,745.1,0.0490639353017,745.1,0.0482202639811,745.1,0.0489996185245
745.7,0.0478932249943,745.7,0.047174944686,745.7,0.0469732585641,745.7,0.047239719234,745.7,0.0473527885863,745.7,0.0481176470588
746.4,0.0491963454643,746.4,0.0491029221027,746.4,0.0493330663005,746.4,0.0479675745785,746.4,0.0488519874876,746.4,0.0493894865339
747.1,0.0478703364614,747.1,0.0470017547875,747.1,0.0471998550393,747.1,0.0479820706493,747.1,0.0471399252308,747.1,0.0476194399939
747.7,0.0466869993133,747.7,0.046538643473,747.7,0.0463117799649,747.7,0.0463371480888,747.7,0.0459626916915,747.7,0.0475378042267
748.4,0.0472355611505,748.4,0.0454567788205,748.4,0.0467695506218,748.4,0.0453567559319,748.4,0.0455880827039,748.4,0.0468419928283
749.1,0.0471050965133,749.1,0.0455674067292,749.1,0.0460439841306,749.1,0.0461815060655,749.1,0.045797894255,749.1,0.0465032425422
749.7,0.0453922713054,749.7,0.0451775387198,749.7,0.0445325780117,749.7,0.0438300907912,749.7,0.0448068207828,749.7,0.0448598458839
750.4,0.0451130312047,750.4,0.0436394293126,750.4,0.0440465781643,750.4,0.043281528954,750.4,0.0441606012055,750.4,0.0443425650416
751.1,0.0451969558251,751.1,0.04532402533,751.1,0.0453458838788,751.1,0.0456909285115,751.1,0.0464158846418,751.1,0.0457364766918
751.7,0.0430568780041,751.7,0.0432800793469,751.7,0.0431203555352,751.7,0.0432510109102,751.7,0.0431817349508,751.7,0.043565880827
752.4,0.0446606012055,752.4,0.0446610208286,752.4,0.0446905088884,752.4,0.0440116731518,752.4,0.0447297627222,752.4,0.044699626154
753.1,0.0431629282063,753.1,0.0433968108644,753.1,0.0433164339666,753.1,0.0434867627985,753.1,0.0425278858625,753.1,0.0433392843519
753.7,0.0437183566033,753.7,0.0427475394827,753.7,0.0423253604944,753.7,0.0424827191577,753.7,0.0428139925231,753.7,0.0427808041505
754.4,0.0430530632486,754.4,0.0433472190433,754.4,0.0428510337987,754.4,0.0431953154803,754.4,0.0437035934997,754.4,0.0439404898146
755.1,0.0428585107195,755.1,0.0427696650645,755.1,0.0424291218433,755.1,0.0431319905394,755.1,0.0429711604486,755.1,0.042471046006
755.7,0.0442028305486,755.7,0.0430107576104,755.7,0.0428434042878,755.7,0.0426581979095,755.7,0.0437631036851,755.7,0.0436765087358
756.4,0.0412235065232,756.4,0.0408828870069,756.4,0.0408948271916,756.4,0.0414512092775,756.4,0.0399773403525,756.4,0.0408909742885
