"Run 1: Wavelength (nm)","Run 1: Intensity (rel)","Run 2: Wavelength (nm)","Run 2: Intensity (rel)","Run 3: Wavelength (nm)","Run 3: Intensity (rel)","Run 4: Wavelength (nm)","Run 4: Intensity (rel)","Run 5: Wavelength (nm)","Run 5: Intensity (rel)","Run 6: Wavelength (nm)","Run 6: Intensity (rel)"
607.2,0.0156984435798,607.2,0.0159032578012,607.2,0.0162658121614,607.2,0.0204714656291,607.2,0.0814694438087,607.2,0.216539253834
607.8,0.0155649271382,607.8,0.0158513771267,607.8,0.0167937743191,607.8,0.0209483100633,607.8,0.0548424505989,607.8,0.148697642481
608.5,0.0163248264286,608.5,0.0162214084077,608.5,0.01763759823,608.5,0.0234805447471,608.5,0.067675288014,608.5,0.184373235676
609.1,0.0163782330053,609.1,0.0164129091325,609.1,0.0183395132372,609.1,0.0267177462425,609.1,0.0779293507286,609.1,0.197755397879
609.8,0.0156404592966,609.8,0.0157178606851,609.8,0.0153311970703,609.8,0.0167330052644,609.8,0.0504173342489,609.8,0.138641947051
610.5,0.0154382772564,610.5,0.0155896849012,610.5,0.0158393224994,610.5,0.0162080949111,610.5,0.0269489585718,610.5,0.0566552224002
611.1,0.015563401236,611.1,0.0152188906691,611.1,0.0167014572366,611.1,0.0219714274815,611.1,0.0381948577096,611.1,0.0774227512016
611.8,0.0154604028382,611.8,0.0156438544289,611.8,0.0171004806592,611.8,0.021967612726,611.8,0.0502952620737,611.8,0.118164339666
612.4,0.0160349050126,612.4,0.015636224918,612.4,0.01721950103,612.4,0.0251643778134,612.4,0.0789517051957,612.4,0.199800106813
613.1,0.015805256733,613.1,0.0153714808881,613.1,0.0169555199512,613.1,0.0217852674144,613.1,0.0684077210651,613.1,0.173081559472
613.7,0.0160082017243,613.7,0.015427176318,613.7,0.0173728542,613.7,0.0217120241093,613.7,0.0775173571374,613.7,0.207490653849
614.4,0.0163461890593,614.4,0.0161794460975,614.4,0.0159056992447,614.4,0.0217631418326,614.4,0.04551918822,614.4,0.107910276951
615.1,0.0157976272221,615.1,0.0152837415122,615.1,0.0175338368811,615.1,0.0227870222019,615.1,0.0466483558404,615.1,0.0863645380331
615.7,0.0156206225681,615.7,0.015949797818,615.7,0.0162978561074,615.7,0.0208224231327,615.7,0.0459006637675,615.7,0.107956054017
616.4,0.0157709239338,616.4,0.0161405355917,616.4,0.0158255893797,616.4,0.0186983672847,616.4,0.0430930037385,616.4,0.126770428016
617,0.0155382238499,617,0.0152875562676,617,0.0159682612345,617,0.0174570458534,617,0.0366384374762,617,0.100158693828
617.7,0.0163652628367,617.7,0.0161931792172,617.7,0.0176009765774,617.7,0.0229037537194,617.7,0.0538048371099,617.7,0.127243457694
618.4,0.0156847104601,618.4,0.0153943694209,618.4,0.0167777523461,618.4,0.0206072709239,618.4,0.0395986877241,618.4,0.0871122301061
619,0.0156396963455,619,0.0149694056611,619,0.0162154573892,619,0.0195490577554,619,0.0356771190967,619,0.0653833829252
619.7,0.0157426947433,619.7,0.0161069657435,619.7,0.0164100099184,619.7,0.018459563592,619.7,0.0445883878843,619.7,0.1155397879
620.3,0.0157037842374,620.3,0.0154447241932,620.3,0.0160704966812,620.3,0.0188135729,620.3,0.0458091096361,620.3,0.102630655375
621,0.0157800793469,621,0.0146688029297,621,0.0157500572213,621,0.0176371023117,621,0.0234088654917,621,0.0430136568246
621.6,0.0153932631418,621.6,0.015427176318,621.6,0.0153838406958,621.6,0.0158258564126,621.6,0.02749828336,621.6,0.0494224460212
622.3,0.0152025253681,622.3,0.0153012893874,622.3,0.0161017776761,622.3,0.0188608758679,622.3,0.0460074769207,622.3,0.117080949111
623,0.015732776379,623,0.0159085984588,623,0.0160437933928,623,0.0212855344472,623,0.050402075227,623,0.129791714351
623.6,0.0158273823148,623.6,0.0157552452888,623.6,0.0159156176089,623.6,0.0172235828183,623.6,0.036958876936,623.6,0.0993499656672
624.3,0.0149888990616,624.3,0.016030670634,624.3,0.0155516899367,624.3,0.0163057526513,624.3,0.0286274509804,624.3,0.0584252689403
624.9,0.0156076523995,624.9,0.0154851606012,624.9,0.0153067826352,624.9,0.0157930495155,624.9,0.0211200122072,624.9,0.0332478828107
625.6,0.0156892881666,625.6,0.0156072327764,625.6,0.0155432974746,625.6,0.0157457465476,625.6,0.0271931029221,625.6,0.0328358892195
626.3,0.0152917906462,626.3,0.0156903944457,626.3,0.0162490272374,626.3,0.0174997711147,626.3,0.0305195696956,626.3,0.048415350576
626.9,0.0159067292287,626.9,0.0159818417639,626.9,0.0169990081636,626.9,0.0224948119326,626.9,0.0393850614176,626.9,0.0673823147936
627.6,0.0155435645075,627.6,0.0158033112078,627.6,0.0155234607462,627.6,0.0171449988556,627.6,0.036806286717,627.6,0.0681757839322
628.2,0.015152933547,628.2,0.0155751888304,628.2,0.0148009460594,628.2,0.0152383840696,628.2,0.0243854428931,628.2,0.047835507744
628.9,0.0160730525673,628.9,0.0152768749523,628.9,0.0166419470512,628.9,0.0228060959792,628.9,0.0415823605707,628.9,0.075744258793
629.5,0.016255397879,629.5,0.0161077286946,629.5,0.017847409781,629.5,0.0250316243229,629.5,0.0550102998398,629.5,0.12141451133
630.2,0.0156610589761,630.2,0.0158567177844,630.2,0.0169814602884,630.2,0.0241755931945,630.2,0.0660425726711,630.2,0.176453803311
630.9,0.0162286945907,630.9,0.0155278858625,630.9,0.0159468986038,630.9,0.0175470740826,630.9,0.0513786526284,630.9,0.13501029984
631.5,0.0158525597009,631.5,0.015636224918,631.5,0.017155413138,631.5,0.0224559014267,631.5,0.073290608072,631.5,0.195497062638
632.2,0.0166902800031,632.2,0.0162992294194,632.2,0.0185249103532,632.2,0.0279728007935,632.2,0.113788052186,632.2,0.276491950866
632.8,0.0159540321965,632.8,0.0160817883574,632.8,0.018659952697,632.8,0.0299740215152,632.8,0.14471808957,632.8,0.345493247883
633.5,0.0164972533761,633.5,0.0160474555581,633.5,0.0178855573358,633.5,0.0262042801556,633.5,0.145191119249,633.5,0.349506370642
634.2,0.0158060196841,634.2,0.0159314869917,634.2,0.0179954222934,634.2,0.0270137712673,634.2,0.155429922942,634.2,0.362293430991
634.8,0.0157259098192,634.8,0.0159200427253,634.8,0.0170417334249,634.8,0.0215098420691,634.8,0.0811032272831,634.8,0.209657434958
635.5,0.0151575112535,635.5,0.0150922407874,635.5,0.0158385595483,635.5,0.0172937743191,635.5,0.0330678263523,635.5,0.0605615320058
636.1,0.0153925001907,636.1,0.0154218356603,636.1,0.0173636987869,636.1,0.0218806363012,636.1,0.033556115053,636.1,0.0581811245899
636.8,0.0155756084535,636.8,0.0155080491341,636.8,0.0156783398184,636.8,0.0171625467308,636.8,0.0255451285573,636.8,0.042067597467
637.4,0.0151239414054,637.4,0.0157300679026,637.4,0.0162825970855,637.4,0.0203516823072,637.4,0.0309925993744,637.4,0.0479270618753
638.1,0.0159410620279,638.1,0.0154241245136,638.1,0.0176879530022,638.1,0.0245357061112,638.1,0.0399496452277,638.1,0.0565636682689
638.8,0.0160478751812,638.8,0.0151059739071,638.8,0.0153105973907,638.8,0.0178041886015,638.8,0.0250263218128,638.8,0.0362081330587
639.4,0.0154840543221,639.4,0.0154164950027,639.4,0.0149878690776,639.4,0.0176493095293,639.4,0.026918440528,639.4,0.0429831387808
640.1,0.0151903181506,640.1,0.0153363851377,640.1,0.0157325093462,640.1,0.0169397650111,640.1,0.0269947356374,640.1,0.0428610666056
640.8,0.015587815671,640.8,0.0155873960479,640.8,0.0161322957198,640.8,0.0184931334401,640.8,0.0257892729076,640.8,0.0413656824598
641.4,0.0157655832761,641.4,0.0153997100786,641.4,0.0153228046082,641.4,0.0147157625696,641.4,0.0202960250248,641.4,0.0281513694972
642.1,0.0161134889754,642.1,0.0156911573968,642.1,0.016261997406,642.1,0.01917597467,642.1,0.0310841535058,642.1,0.0410452429999
642.7,0.0156183337148,642.7,0.0156835278859,642.7,0.0163169298848,642.7,0.0172808041505,642.7,0.028825818265,642.7,0.0572045471885
643.4,0.0155641641871,643.4,0.0155088120851,643.4,0.0165664148928,643.4,0.0199007782101,643.4,0.0338002594034,643.4,0.0569756618601
644,0.0153307011521,644,0.0156140993362,644,0.0154204623484,644,0.0154878690776,644,0.0257129777981,644,0.043547722591
644.7,0.0157930495155,644.7,0.0157293049516,644.7,0.0163131151293,644.7,0.019835164416,644.7,0.033113603418,644.7,0.049452964065
645.4,0.0153848706798,645.4,0.0158330663005,645.4,0.0159583428702,645.4,0.0203524452583,645.4,0.0309620813306,645.4,0.0534660868238
646,0.0153146791791,646,0.0156903944457,646,0.0157508201724,646,0.01938502327,646,0.0319844357977,646,0.0568535896849
646.7,0.0160280384527,646.7,0.0160939955749,646.7,0.0173492027161,646.7,0.0229182497902,646.7,0.0368978408484,646.7,0.0683131151293
647.3,0.0151720073243,647.3,0.0152242313268,647.3,0.0169318684672,647.3,0.0195612649729,647.3,0.0341054398413,647.3,0.0690455481804
648,0.0155443274586,648,0.0151097886625,648,0.0143179980163,648,0.0126969939727,648,0.0205706874189,648,0.0559075303273
648.7,0.0165636301213,648.7,0.0154317540246,648.7,0.016688487068,648.7,0.0243831158923,648.7,0.0493492027161,648.7,0.0993347066453
649.3,0.0156465629053,649.3,0.0165464255741,649.3,0.0175300221256,649.3,0.0258525597009,649.3,0.060442511635,649.3,0.13235523003
650,0.0154298847944,650,0.0160169375143,650,0.0170440222782,650,0.022723697261,650,0.0624109254597,650,0.163453116655
650.6,0.0158296711681,650.6,0.0159917601282,650.6,0.0187690547036,650.6,0.0273464179446,650.6,0.079943541619,650.6,0.211061264973
651.3,0.0162340352483,651.3,0.0164739452201,651.3,0.0167136644541,651.3,0.0225604257267,651.3,0.105960173953,651.3,0.289629968719
651.9,0.016665865568,651.9,0.0161039139391,651.9,0.0197257953765,651.9,0.0324223315785,651.9,0.213398947127,651.9,0.516317998016
652.6,0.0177477302205,652.6,0.0175634393835,652.6,0.0248871595331,652.6,0.0719119172961,652.6,0.515802243076,652.6,0.91723353933
653.3,0.0190943389029,653.3,0.0198995956359,653.3,0.043108720531,653.3,0.24240936141,653.3,0.957566186007,653.3,0.947537956817
653.9,0.0245624093996,653.9,0.0250281528954,653.9,0.204124208438,653.9,0.809181315328,653.9,0.957566186007,653.9,0.947537956817
654.6,0.0658197528038,654.6,0.0675115587091,654.6,0.792193179217,654.6,0.980427214466,654.6,0.957566186007,654.6,0.947537956817
655.2,0.348009422446,655.2,0.35594445716,655.2,0.996657969024,655.2,0.980427214466,655.2,0.957566186007,655.2,0.947537956817
655.9,0.870486724651,655.9,0.891007400626,655.9,0.996657969024,655.9,0.980427214466,655.9,0.957566186007,655.9,0.947537956817
656.6,0.392944190127,656.6,0.411058518349,656.6,0.996657969024,656.6,0.980427214466,656.6,0.957566186007,656.6,0.947537956817
657.2,0.0184748226139,657.2,0.0181776150149,657.2,0.996657969024,657.2,0.980427214466,657.2,0.957566186007,657.2,0.947537956817
657.9,0.0162439536126,657.9,0.0161886015106,657.9,0.996657969024,657.9,0.980427214466,657.9,0.957566186007,657.9,0.947537956817
658.5,0.0161012817578,658.5,0.0156408026246,658.5,0.0409472800793,658.5,0.980427214466,658.5,0.957566186007,658.5,0.947537956817
659.2,0.0160013351644,659.2,0.0158933394369,659.2,0.0164542610819,659.2,0.980427214466,659.2,0.957566186007,659.2,0.947537956817
659.8,0.015603837644,659.8,0.0160993362325,659.8,0.0169982452125,659.8,0.980427214466,659.8,0.957566186007,659.8,0.947537956817
660.5,0.015917410544,660.5,0.0155873960479,660.5,0.0164580758373,660.5,0.980427214466,660.5,0.957566186007,660.5,0.947537956817
661.2,0.0155923933776,661.2,0.0155553521019,661.2,0.0163321889067,661.2,0.980427214466,661.2,0.957566186007,661.2,0.947537956817
661.8,0.0160417715724,661.8,0.0156140993362,661.8,0.0166427100023,661.8,0.980427214466,661.8,0.957566186007,661.8,0.947537956817
662.5,0.0156366445411,662.5,0.0153836881056,662.5,0.0152358281834,662.5,0.953887960632,662.5,0.957566186007,662.5,0.947537956817
663.1,0.0158014419776,663.1,0.0156430914778,663.1,0.0169127946899,663.1,0.504147364004,663.1,0.957566186007,663.1,0.947537956817
663.8,0.0153596932937,663.8,0.015829251545,663.8,0.0161025406271,663.8,0.499681811246,663.8,0.957566186007,663.8,0.947537956817
664.5,0.0150445944915,664.5,0.0154630350195,664.5,0.0150443274586,664.5,0.0141069275959,664.5,0.957566186007,664.5,0.947537956817
665.1,0.0156847104601,665.1,0.0153508812085,665.1,0.0164855420768,665.1,0.0210444419013,665.1,0.957566186007,665.1,0.947537956817
665.8,0.0155023651484,665.8,0.0151731136034,665.8,0.0153144121462,665.8,0.0160036240177,665.8,0.957566186007,665.8,0.947537956817
666.4,0.0150278095674,666.4,0.0153157854582,666.4,0.0149817654688,666.4,0.0141176089113,666.4,0.957566186007,666.4,0.947537956817
667.1,0.015499313344,667.1,0.0156453803311,667.1,0.0168677805753,667.1,0.0221873426413,667.1,0.957566186007,667.1,0.947537956817
667.8,0.0153421454185,667.8,0.0154348058289,667.8,0.0147193102922,667.8,0.0140573357748,667.8,0.957566186007,667.8,0.947537956817
668.4,0.015869344625,668.4,0.0153356221866,668.4,0.0148398565652,668.4,0.0166582360571,668.4,0.493157854582,668.4,0.947537956817
669.1,0.0159090180819,669.1,0.0156034180209,669.1,0.0151702143893,669.1,0.0163644998856,669.1,0.0244464789807,669.1,0.947537956817
669.8,0.0153719005112,669.8,0.0154851606012,669.8,0.0172507820249,669.8,0.023279125658,669.8,0.0410177767605,669.8,0.947537956817
670.4,0.0152589837491,670.4,0.0152204165713,670.4,0.0145217059586,670.4,0.0112206836042,670.4,0.0117814908064,670.4,0.489935149157
671.1,0.0157549019608,671.1,0.0157773708705,671.1,0.0168166628519,671.1,0.019900015259,671.1,0.0308400091554,671.1,0.0832059205005
671.8,0.015676317998,671.8,0.0154866865034,671.8,0.0152266727703,671.8,0.0162492942702,671.8,0.0206927595941,671.8,0.0273731593805
672.5,0.0152009994659,672.5,0.0150525673304,672.5,0.0151503776608,672.5,0.0163553444724,672.5,0.0221576256962,672.5,0.0283497367819
673.1,0.0152528801404,673.1,0.0155065232319,673.1,0.0169753566796,673.1,0.0214694056611,673.1,0.033708705272,673.1,0.0390615701534
673.8,0.0152734798199,673.8,0.0156675059129,673.8,0.0159301136797,673.8,0.0173647287709,673.8,0.022035553521,673.8,0.0283497367819
674.5,0.015467269398,674.5,0.0155027084764,674.5,0.015376974136,674.5,0.0170511558709,674.5,0.0228290226596,674.5,0.0274189364462
675.1,0.0157785534447,675.1,0.0154256504158,675.1,0.0163520256352,675.1,0.0216670099947,675.1,0.032075989929,675.1,0.0374593728542
675.8,0.014984321355,675.8,0.01564461738,675.8,0.0163062485695,675.8,0.0176996643015,675.8,0.0222339208057,675.8,0.0328053711757
676.5,0.0157678721294,676.5,0.0160596627756,676.5,0.0175002670329,676.5,0.0240855649653,676.5,0.0378896772717,676.5,0.0415793087663
677.2,0.0155183871214,677.2,0.0155675593194,677.2,0.0146979476616,677.2,0.0133805981537,677.2,0.0155199511711,677.2,0.0193316548409
677.8,0.0160974670024,677.8,0.0157392233158,677.8,0.0163199816892,677.8,0.0200243762875,677.8,0.0309925993744,677.8,0.0322255283436
678.5,0.0152650873579,678.5,0.0152921339742,678.5,0.0154410620279,678.5,0.0181597238117,678.5,0.0244464789807,678.5,0.0288227664607
679.2,0.0159235141527,679.2,0.0154370946822,679.2,0.0168754100862,679.2,0.0228732356756,679.2,0.0324727244984,679.2,0.0416098268101
679.9,0.0150156023499,679.9,0.0149533836881,679.9,0.0153662928206,679.9,0.0162988860914,679.9,0.0194110017548,679.9,0.0259540703441
680.5,0.0150880827039,680.5,0.0154210727092,680.5,0.0164031433585,680.5,0.021114633402,680.5,0.029283588922,680.5,0.0377950713359
681.2,0.015724383917,681.2,0.0159215686275,681.2,0.0158233005264,681.2,0.0180521477073,681.2,0.0256519417105,681.2,0.0293873502708
681.9,0.0146570153353,681.9,0.0148091859312,681.9,0.0147551689937,681.9,0.0122132829786,681.9,0.0120561532006,681.9,0.0161882963302
682.5,0.0154222552834,682.5,0.016014648661,682.5,0.015280842298,682.5,0.0170732814527,682.5,0.0209063859007,682.5,0.0274799725338
683.2,0.0156457999542,683.2,0.015041123064,683.2,0.0165496299687,683.2,0.0193995193408,683.2,0.0238208590829,683.2,0.0302876325628
683.9,0.0156641107805,683.9,0.0152600900282,683.9,0.0159392690929,683.9,0.0165888075074,683.9,0.025285725185,683.9,0.0246570534829
684.6,0.0151926070039,684.6,0.0157689784085,684.6,0.017356069276,684.6,0.023632372015,684.6,0.0352040894179,684.6,0.0406637674525
685.2,0.0148897154192,685.2,0.0152677195392,685.2,0.0148169680323,685.2,0.0164896238651,685.2,0.0220813305867,685.2,0.0262745098039
685.9,0.0152360952163,685.9,0.0155843442435,685.9,0.0160949111162,685.9,0.0170152971695,685.9,0.016130312047,685.9,0.0213611047532
686.6,0.0152307545586,686.6,0.0152684824903,686.6,0.0150016021973,686.6,0.012385709926,686.6,0.0112169069963,686.6,0.0132890821698
687.2,0.0155206759747,687.2,0.0152799267567,687.2,0.0153403524834,687.2,0.0160570305943,687.2,0.0169390402075,687.2,0.0214526588846
687.9,0.015451247425,687.9,0.0153096818494,687.9,0.0147734798199,687.9,0.0153688487068,687.9,0.0195788509957,687.9,0.0204608224613
688.6,0.0154275959411,688.6,0.0156194399939,688.6,0.0156714732586,688.6,0.0177713817044,688.6,0.0234699015793,688.6,0.0254047455558
689.3,0.0151552224002,689.3,0.0158086518654,689.3,0.0147505912871,689.3,0.013383649958,689.3,0.0133989471275,689.3,0.0173327229725
689.9,0.0161401922637,689.9,0.0154264133669,689.9,0.0143469901579,689.9,0.012731326772,689.9,0.0146807049668,689.9,0.0154406042573
690.6,0.0157426947433,690.6,0.0156179140917,690.6,0.0155646601053,690.6,0.0164041733425,690.6,0.0208453498131,690.6,0.025221637293
691.3,0.0153566414893,691.3,0.0148580148013,691.3,0.0154807354849,691.3,0.0165743114366,691.3,0.0184039063096,691.3,0.0242450598917
692,0.0157045471885,692,0.0152265201801,692,0.0155822079805,692,0.0174593347066,692,0.0219897764553,692,0.0289600976577
692.6,0.0150117875944,692.6,0.0152951857786,692.6,0.0153479819944,692.6,0.0147325474937,692.6,0.0163439383536,692.6,0.0171190966659
693.3,0.0157831311513,693.3,0.01507316701,693.3,0.0163634699016,693.3,0.0203509193561,693.3,0.0323048752575,693.3,0.0336598764019
694,0.0151491187915,694,0.015225757229,694,0.0158225375753,694,0.0179064240482,694,0.0203875791562,694,0.0287312123293
694.6,0.0152879758907,694.6,0.0157872892348,694.6,0.0153517967498,694.6,0.0170824368658,694.6,0.0209826810101,694.6,0.0265796902419
695.3,0.0154626916915,695.3,0.015370717937,695.3,0.015835507744,695.3,0.0174608606088,695.3,0.0231647211414,695.3,0.0267322804608
696,0.0161501106279,696,0.0155049973297,696,0.0172912184329,696,0.0235095368887,696,0.0327626459144,696,0.043395132372
696.7,0.0152788204776,696.7,0.0156232547494,696.7,0.0159491874571,696.7,0.0180292591745,696.7,0.025133134966,696.7,0.0299214160372
697.3,0.0150415426871,697.3,0.0150373083085,697.3,0.0162581826505,697.3,0.0213679331655,697.3,0.0328542000458,697.3,0.0353841458762
698,0.015435225452,698,0.0160535591669,698,0.0148085755703,698,0.0148218127718,698,0.0192736705577,698,0.0213000686656
698.7,0.0159402990768,698.7,0.0155141527428,698.7,0.0157897306783,698.7,0.0166765468833,698.7,0.0222186617838,698.7,0.0313862821393
699.4,0.0153566414893,699.4,0.0152593270771,699.4,0.0158454261082,699.4,0.0187449073014,699.4,0.0243701838712,699.4,0.0312642099641
700,0.0149919508659,700,0.0153363851377,700,0.0143942931258,700,0.0119332799268,700,0.0104997329671,700,0.0157610437171
700.7,0.014920233463,700.7,0.0154828717479,700.7,0.0145842679484,700.7,0.0133020141909,700.7,0.0167101548791,700.7,0.018736552987
701.4,0.0152330434119,701.4,0.0151273365377,701.4,0.0157805752651,701.4,0.0185213626307,701.4,0.0273762111849,701.4,0.0328206301976
702,0.015338330663,702,0.0156369878691,702,0.0168731212329,702,0.0231967269398,702,0.035478751812,702,0.0444632639048
702.7,0.0154626916915,702.7,0.0152684824903,702.7,0.0161506065461,702.7,0.019553635462,702.7,0.0313130388342,702.7,0.0372610055695
703.4,0.0156366445411,703.4,0.0156675059129,703.4,0.0146376745251,703.4,0.0158311970703,703.4,0.0189227130541,703.4,0.0300892652781
704.1,0.0152467765316,704.1,0.0153508812085,704.1,0.0138449683375,704.1,0.0111520180056,704.1,0.0117662317845,704.1,0.0190417334249
704.7,0.0149530403601,704.7,0.0146993209735,704.7,0.0151931029221,704.7,0.0144891660945,704.7,0.0191058213169,704.7,0.0312031738766
705.4,0.0157610055695,705.4,0.0155255970092,705.4,0.0161422140841,705.4,0.0194697108415,705.4,0.030016021973,705.4,0.0365743495842
706.1,0.0153680857557,706.1,0.0152677195392,706.1,0.0151587701228,706.1,0.0159525062943,706.1,0.019975585565,706.1,0.023894102388
706.8,0.0154382772564,706.8,0.0152913710231,706.8,0.0149939726864,706.8,0.0148454642557,706.8,0.0179308766308,706.8,0.0201098649577
707.4,0.0153612191958,707.4,0.0154554055085,707.4,0.0154059662776,707.4,0.015571793698,707.4,0.0230273899443,707.4,0.0251606012055
708.1,0.0155710307469,708.1,0.0155942626078,708.1,0.0150862897688,708.1,0.0163873884184,708.1,0.0191668574044,708.1,0.0240009155413
708.8,0.0154520103761,708.8,0.0155431448844,708.8,0.0161902800031,708.8,0.0197458991379,708.8,0.0260486762799,708.8,0.0286549172198
709.4,0.0151239414054,709.4,0.0149465171283,709.4,0.0144614328222,709.4,0.0153619821469,709.4,0.0138414587625,709.4,0.0236652170596
710.1,0.0161501106279,710.1,0.0156377508202,710.1,0.0153914702068,710.1,0.0166673914702,710.1,0.0209521629664,710.1,0.0232379644465
710.8,0.015506942855,710.8,0.0150853742275,710.8,0.0166999313344,710.8,0.0192927061875,710.8,0.0274677653162,710.8,0.0381918059052
711.5,0.0156450370031,711.5,0.0150159456779,711.5,0.0151297779812,711.5,0.0141466010529,711.5,0.0176714732586,711.5,0.0177904936294
712.1,0.0147417029068,712.1,0.0151074998093,712.1,0.0152602426184,712.1,0.0142022964828,712.1,0.0163439383536,712.1,0.021086442359
712.8,0.0152429617762,712.8,0.015025101091,712.8,0.0143973449302,712.8,0.0144655146105,712.8,0.014360265507,712.8,0.0158983749142
713.5,0.0153848706798,713.5,0.015547722591,713.5,0.0156546883345,713.5,0.0178530174716,713.5,0.0234241245136,713.5,0.0268085755703
714.2,0.0149881361105,714.2,0.0151685358968,714.2,0.0166930647745,714.2,0.0197939650568,714.2,0.0262928206302,714.2,0.0313862821393
714.8,0.0150346761273,714.8,0.0150243381399,714.8,0.0158027008469,714.8,0.0189737926299,714.8,0.0254535744259,714.8,0.0291432059205
715.5,0.0151338597696,715.5,0.0154630350195,715.5,0.0150366979477,715.5,0.0149248111696,715.5,0.0159166857404,715.5,0.0198962386511
716.2,0.0153635080491,716.2,0.0153295185779,716.2,0.0148581673915,716.2,0.0139695963989,716.2,0.0129564354925,716.2,0.0177447165637
716.8,0.0156221484703,716.8,0.0149694056611,716.8,0.0168723582818,716.8,0.0209017700465,716.8,0.0282612344549,716.8,0.0357808804456
717.5,0.0150941863127,717.5,0.0153363851377,717.5,0.0148993667506,717.5,0.0132379262989,717.5,0.0137956816968,717.5,0.0227038986801
718.2,0.0160104905776,718.2,0.0152761120012,718.2,0.0148993667506,718.2,0.0138574425879,718.2,0.0169085221637,718.2,0.0191943236439
718.9,0.0154535362783,718.9,0.0156690318151,718.9,0.0135657282368,718.9,0.0100358205539,718.9,0.00683756771191,718.9,0.0105882352941
719.5,0.0156252002747,719.5,0.0158033112078,719.5,0.0159499504082,719.5,0.0156717402914,719.5,0.017457846952,719.5,0.0221087968261
720.2,0.0159792095827,720.2,0.0149343099107,720.2,0.0155196459907,720.2,0.0181444647898,720.2,0.0241412985428,720.2,0.0267322804608
720.9,0.0154245441367,720.9,0.0156079957275,720.9,0.0154937056535,720.9,0.0166193255512,720.9,0.020265506981,720.9,0.0262287327382
721.6,0.0149316777295,721.6,0.0151471732662,721.6,0.0155211718929,721.6,0.0170816739147,721.6,0.0223102159152,721.6,0.0271595330739
722.2,0.0154413290608,722.2,0.01549126421,722.2,0.0158873884184,722.2,0.0151956588083,722.2,0.017457846952,722.2,0.0232990005341
722.9,0.0154489585718,722.9,0.0159078355077,722.9,0.0173385214008,722.9,0.0236583123522,722.9,0.0325642786297,722.9,0.0420523384451
723.6,0.0151338597696,723.6,0.0154477759976,723.6,0.0156447699702,723.6,0.0169962233921,723.6,0.0206469825284,723.6,0.0259845883879
724.3,0.0157274357214,724.3,0.0154668497749,724.3,0.0151976806287,724.3,0.0136033798734,724.3,0.0156115053025,724.3,0.0225818265049
724.9,0.0156244373236,724.9,0.0152852674144,724.9,0.0153426413367,724.9,0.0130754177157,724.9,0.015397878996,724.9,0.0210711833371
725.6,0.0157571908141,725.6,0.0159276722362,725.6,0.0162482642863,725.6,0.0181025024796,725.6,0.0276356145571,725.6,0.0424032959487
726.3,0.0155412756542,726.3,0.0152738231479,726.3,0.0159751277943,726.3,0.0159479285878,726.3,0.0202502479591,726.3,0.0336903944457
726.9,0.015595445182,726.9,0.0153058670939,726.9,0.0156821545739,726.9,0.0163866254673,726.9,0.0224933241779,726.9,0.0397177080949
727.6,0.0153314641032,727.6,0.0149343099107,727.6,0.0155585564965,727.6,0.0163446631571,727.6,0.0210284580758,727.6,0.0302418554971
728.3,0.0155359349966,728.3,0.0151471732662,728.3,0.014846723125,728.3,0.0139116121157,728.3,0.014055085069,728.3,0.0177599755856
729,0.0162119096666,729,0.0153806363012,729,0.0162200350958,729,0.0187746623941,729,0.0242938887617,729,0.0349416342412
729.6,0.0147813763638,729.6,0.0156789501793,729.6,0.0160239566644,729.6,0.0191874189364,729.6,0.0265980010681,729.6,0.0353536278325
730.3,0.0153680857557,730.3,0.0155263599603,730.3,0.0162772564279,730.3,0.0210284199283,730.3,0.0312520027466,730.3,0.0436697947662
731,0.0155763714046,731,0.0157308308537,731,0.0138716716258,731,0.0103516823072,731,0.00979781795987,731,0.0156389715419
731.7,0.0155122835126,731.7,0.0156408026246,731.7,0.0154639505608,731.7,0.015354352636,731.7,0.0198382543679,731.7,0.0308522163729
732.3,0.015619859617,732.3,0.0153180743114,732.3,0.0165252155337,732.3,0.0205660715648,732.3,0.0295429922942,732.3,0.0391531242847
733,0.0156061264973,733,0.0150098420691,733,0.0151847104601,733,0.0126206988632,733,0.0114305333028,733,0.0188891432059
733.7,0.015619859617,733.7,0.0158483253223,733.7,0.016294804303,733.7,0.020157129778,733.7,0.0274677653162,733.7,0.0299824521248
734.4,0.015539749752,734.4,0.015443198291,734.4,0.0148146791791,734.4,0.015177347982,734.4,0.0182055390249,734.4,0.0194232089723
735,0.0154199664302,735,0.0156949721523,735,0.0165542076753,735,0.0213488593881,735,0.0302143892576,735,0.0417929350729
735.7,0.0154138628214,735.7,0.0153333333333,735.7,0.0159758907454,735.7,0.0178095292592,735.7,0.0221576256962,735.7,0.0407248035401
736.4,0.0154085221637,736.4,0.0147702754253,736.4,0.014436255436,736.4,0.0117852674144,736.4,0.00824139772641,736.4,0.0174853131914
737,0.015522964828,737,0.015290608072,737,0.0152587167163,737,0.0139108491646,737,0.0153368429084,737,0.0218188754101
737.7,0.0152345693141,737.7,0.0150113679713,737.7,0.0135786984054,737.7,0.00986415655756,737.7,0.00834821087968,737.7,0.00845197222858
738.4,0.0149087891966,738.4,0.015338673991,738.4,0.0157019913024,738.4,0.015152933547,738.4,0.0172137026017,738.4,0.0202777141985
